Model,FPR,TPR
Logistic Regression,0.08864569083447332,0.7672413793103449
Logistic Regression,0.08864569083447332,0.7679597701149425
Logistic Regression,0.08891928864569083,0.7679597701149425
Logistic Regression,0.08891928864569083,0.7686781609195402
Logistic Regression,0.08955768353853169,0.7686781609195402
Logistic Regression,0.08955768353853169,0.7693965517241379
Logistic Regression,0.09001367989056087,0.7693965517241379
Logistic Regression,0.09001367989056087,0.7701149425287356
Logistic Regression,0.09019607843137255,0.7701149425287356
Logistic Regression,0.09019607843137255,0.771551724137931
Logistic Regression,0.09046967624259006,0.771551724137931
Logistic Regression,0.09046967624259006,0.7722701149425287
Logistic Regression,0.09074327405380757,0.7722701149425287
Logistic Regression,0.09074327405380757,0.7737068965517241
Logistic Regression,0.0908344733242134,0.7737068965517241
Logistic Regression,0.0908344733242134,0.7744252873563219
Logistic Regression,0.09138166894664843,0.7744252873563219
Logistic Regression,0.09138166894664843,0.7751436781609196
Logistic Regression,0.09147286821705426,0.7751436781609196
Logistic Regression,0.09147286821705426,0.7758620689655172
Logistic Regression,0.0915640674874601,0.7758620689655172
Logistic Regression,0.0915640674874601,0.7765804597701149
Logistic Regression,0.09238486092111263,0.7765804597701149
Logistic Regression,0.09238486092111263,0.7772988505747126
Logistic Regression,0.09274965800273598,0.7772988505747126
Logistic Regression,0.09274965800273598,0.7780172413793104
Logistic Regression,0.09293205654354765,0.7780172413793104
Logistic Regression,0.09293205654354765,0.7794540229885057
Logistic Regression,0.09302325581395349,0.7794540229885057
Logistic Regression,0.09302325581395349,0.7801724137931034
Logistic Regression,0.09347925216598267,0.7801724137931034
Logistic Regression,0.09347925216598267,0.7816091954022989
Logistic Regression,0.09366165070679434,0.7816091954022989
Logistic Regression,0.09366165070679434,0.7823275862068966
Logistic Regression,0.09420884632922936,0.7823275862068966
Logistic Regression,0.09420884632922936,0.7830459770114943
Logistic Regression,0.09448244414044688,0.7830459770114943
Logistic Regression,0.09448244414044688,0.7852011494252874
Logistic Regression,0.09466484268125855,0.7852011494252874
Logistic Regression,0.09466484268125855,0.7866379310344828
Logistic Regression,0.09493844049247606,0.7866379310344828
Logistic Regression,0.09493844049247606,0.7873563218390804
Logistic Regression,0.09539443684450524,0.7873563218390804
Logistic Regression,0.09539443684450524,0.7880747126436781
Logistic Regression,0.09557683538531692,0.7880747126436781
Logistic Regression,0.09557683538531692,0.7887931034482759
Logistic Regression,0.09585043319653443,0.7887931034482759
Logistic Regression,0.09585043319653443,0.7895114942528736
Logistic Regression,0.0960328317373461,0.7895114942528736
Logistic Regression,0.0960328317373461,0.790948275862069
Logistic Regression,0.09630642954856361,0.790948275862069
Logistic Regression,0.09630642954856361,0.7923850574712644
Logistic Regression,0.0967624259005928,0.7923850574712644
Logistic Regression,0.0967624259005928,0.7952586206896551
Logistic Regression,0.09758321933424532,0.7952586206896551
Logistic Regression,0.09758321933424532,0.7959770114942529
Logistic Regression,0.09803921568627451,0.7959770114942529
Logistic Regression,0.09803921568627451,0.7966954022988506
Logistic Regression,0.09904240766073871,0.7966954022988506
Logistic Regression,0.09904240766073871,0.7988505747126436
Logistic Regression,0.09922480620155039,0.7988505747126436
Logistic Regression,0.09922480620155039,0.8002873563218391
Logistic Regression,0.0997720018239854,0.8002873563218391
Logistic Regression,0.0997720018239854,0.8017241379310345
Logistic Regression,0.10022799817601459,0.8017241379310345
Logistic Regression,0.10022799817601459,0.8024425287356322
Logistic Regression,0.10041039671682626,0.8024425287356322
Logistic Regression,0.10041039671682626,0.8031609195402298
Logistic Regression,0.1005015959872321,0.8031609195402298
Logistic Regression,0.1005015959872321,0.8045977011494253
Logistic Regression,0.10104879160966712,0.8045977011494253
Logistic Regression,0.10104879160966712,0.805316091954023
Logistic Regression,0.10186958504331965,0.805316091954023
Logistic Regression,0.10186958504331965,0.8060344827586207
Logistic Regression,0.10214318285453716,0.8060344827586207
Logistic Regression,0.10214318285453716,0.8074712643678161
Logistic Regression,0.10232558139534884,0.8074712643678161
Logistic Regression,0.10232558139534884,0.8081896551724138
Logistic Regression,0.10241678066575467,0.8081896551724138
Logistic Regression,0.10241678066575467,0.8096264367816092
Logistic Regression,0.10278157774737802,0.8096264367816092
Logistic Regression,0.10278157774737802,0.8110632183908046
Logistic Regression,0.10287277701778386,0.8110632183908046
Logistic Regression,0.10287277701778386,0.8117816091954023
Logistic Regression,0.1032375740994072,0.8117816091954023
Logistic Regression,0.1032375740994072,0.8125
Logistic Regression,0.10341997264021888,0.8125
Logistic Regression,0.10341997264021888,0.8132183908045977
Logistic Regression,0.10378476972184222,0.8132183908045977
Logistic Regression,0.10378476972184222,0.8139367816091954
Logistic Regression,0.10387596899224806,0.8139367816091954
Logistic Regression,0.10387596899224806,0.8146551724137931
Logistic Regression,0.10469676242590059,0.8146551724137931
Logistic Regression,0.10469676242590059,0.8160919540229885
Logistic Regression,0.10515275877792978,0.8160919540229885
Logistic Regression,0.10515275877792978,0.8168103448275862
Logistic Regression,0.1056999544003648,0.8168103448275862
Logistic Regression,0.1056999544003648,0.8175287356321839
Logistic Regression,0.10679434564523484,0.8175287356321839
Logistic Regression,0.10679434564523484,0.8189655172413793
Logistic Regression,0.10688554491564067,0.8189655172413793
Logistic Regression,0.10688554491564067,0.819683908045977
Logistic Regression,0.10697674418604651,0.819683908045977
Logistic Regression,0.10697674418604651,0.8204022988505747
Logistic Regression,0.10734154126766986,0.8204022988505747
Logistic Regression,0.10734154126766986,0.8211206896551724
Logistic Regression,0.10779753761969904,0.8211206896551724
Logistic Regression,0.10779753761969904,0.8218390804597702
Logistic Regression,0.10861833105335157,0.8218390804597702
Logistic Regression,0.10861833105335157,0.8225574712643678
Logistic Regression,0.1104423164614683,0.8225574712643678
Logistic Regression,0.1104423164614683,0.8232758620689655
Logistic Regression,0.11062471500227998,0.8232758620689655
Logistic Regression,0.11062471500227998,0.8239942528735632
Logistic Regression,0.11089831281349749,0.8239942528735632
Logistic Regression,0.11089831281349749,0.8247126436781609
Logistic Regression,0.111171910624715,0.8247126436781609
Logistic Regression,0.111171910624715,0.8254310344827587
Logistic Regression,0.11126310989512084,0.8254310344827587
Logistic Regression,0.11126310989512084,0.8261494252873564
Logistic Regression,0.11153670770633835,0.8261494252873564
Logistic Regression,0.11153670770633835,0.826867816091954
Logistic Regression,0.11181030551755586,0.826867816091954
Logistic Regression,0.11181030551755586,0.8283045977011494
Logistic Regression,0.1119015047879617,0.8283045977011494
Logistic Regression,0.1119015047879617,0.8290229885057471
Logistic Regression,0.11235750113999088,0.8290229885057471
Logistic Regression,0.11235750113999088,0.8311781609195402
Logistic Regression,0.11281349749202006,0.8311781609195402
Logistic Regression,0.11281349749202006,0.8318965517241379
Logistic Regression,0.11317829457364341,0.8318965517241379
Logistic Regression,0.11317829457364341,0.8326149425287356
Logistic Regression,0.11326949384404925,0.8326149425287356
Logistic Regression,0.11326949384404925,0.8333333333333334
Logistic Regression,0.11381668946648427,0.8333333333333334
Logistic Regression,0.11381668946648427,0.834051724137931
Logistic Regression,0.11409028727770178,0.834051724137931
Logistic Regression,0.11409028727770178,0.8362068965517241
Logistic Regression,0.11436388508891929,0.8362068965517241
Logistic Regression,0.11436388508891929,0.8369252873563219
Logistic Regression,0.11491108071135431,0.8369252873563219
Logistic Regression,0.11491108071135431,0.8383620689655172
Logistic Regression,0.11509347925216598,0.8383620689655172
Logistic Regression,0.11509347925216598,0.8390804597701149
Logistic Regression,0.11682626538987688,0.8390804597701149
Logistic Regression,0.11682626538987688,0.8397988505747126
Logistic Regression,0.11709986320109439,0.8397988505747126
Logistic Regression,0.11709986320109439,0.8405172413793104
Logistic Regression,0.11755585955312357,0.8405172413793104
Logistic Regression,0.11755585955312357,0.8412356321839081
Logistic Regression,0.11773825809393525,0.8412356321839081
Logistic Regression,0.11773825809393525,0.8426724137931034
Logistic Regression,0.11855905152758778,0.8426724137931034
Logistic Regression,0.11855905152758778,0.8433908045977011
Logistic Regression,0.11901504787961696,0.8433908045977011
Logistic Regression,0.11901504787961696,0.8441091954022989
Logistic Regression,0.1191062471500228,0.8441091954022989
Logistic Regression,0.1191062471500228,0.8448275862068966
Logistic Regression,0.120109439124487,0.8448275862068966
Logistic Regression,0.120109439124487,0.8455459770114943
Logistic Regression,0.12093023255813953,0.8455459770114943
Logistic Regression,0.12093023255813953,0.8462643678160919
Logistic Regression,0.12102143182854537,0.8462643678160919
Logistic Regression,0.12102143182854537,0.8477011494252874
Logistic Regression,0.12120383036935704,0.8477011494252874
Logistic Regression,0.12120383036935704,0.8484195402298851
Logistic Regression,0.12129502963976288,0.8484195402298851
Logistic Regression,0.12129502963976288,0.8491379310344828
Logistic Regression,0.12193342453260374,0.8491379310344828
Logistic Regression,0.12193342453260374,0.8505747126436781
Logistic Regression,0.12238942088463292,0.8505747126436781
Logistic Regression,0.12238942088463292,0.8512931034482759
Logistic Regression,0.1225718194254446,0.8512931034482759
Logistic Regression,0.1225718194254446,0.8520114942528736
Logistic Regression,0.12311901504787962,0.8520114942528736
Logistic Regression,0.12311901504787962,0.853448275862069
Logistic Regression,0.12339261285909713,0.853448275862069
Logistic Regression,0.12339261285909713,0.8541666666666666
Logistic Regression,0.12421340629274966,0.8541666666666666
Logistic Regression,0.12421340629274966,0.8548850574712644
Logistic Regression,0.12448700410396717,0.8548850574712644
Logistic Regression,0.12448700410396717,0.8563218390804598
Logistic Regression,0.12466940264477884,0.8563218390804598
Logistic Regression,0.12466940264477884,0.8570402298850575
Logistic Regression,0.12558139534883722,0.8570402298850575
Logistic Regression,0.12558139534883722,0.8577586206896551
Logistic Regression,0.1260373917008664,0.8577586206896551
Logistic Regression,0.1260373917008664,0.8584770114942529
Logistic Regression,0.12612859097127224,0.8584770114942529
Logistic Regression,0.12612859097127224,0.8599137931034483
Logistic Regression,0.12640218878248974,0.8599137931034483
Logistic Regression,0.12640218878248974,0.860632183908046
Logistic Regression,0.12831737346101232,0.860632183908046
Logistic Regression,0.12831737346101232,0.8613505747126436
Logistic Regression,0.12932056543547651,0.8613505747126436
Logistic Regression,0.12932056543547651,0.8620689655172413
Logistic Regression,0.12941176470588237,0.8620689655172413
Logistic Regression,0.12941176470588237,0.8627873563218391
Logistic Regression,0.1295029639762882,0.8627873563218391
Logistic Regression,0.1295029639762882,0.8642241379310345
Logistic Regression,0.1297765617875057,0.8642241379310345
Logistic Regression,0.1297765617875057,0.8649425287356322
Logistic Regression,0.12986776105791153,0.8649425287356322
Logistic Regression,0.12986776105791153,0.8656609195402298
Logistic Regression,0.12995896032831739,0.8656609195402298
Logistic Regression,0.12995896032831739,0.8663793103448276
Logistic Regression,0.13014135886912906,0.8663793103448276
Logistic Regression,0.13014135886912906,0.8670977011494253
Logistic Regression,0.13114455084359325,0.8670977011494253
Logistic Regression,0.13114455084359325,0.867816091954023
Logistic Regression,0.13187414500683994,0.867816091954023
Logistic Regression,0.13187414500683994,0.8685344827586207
Logistic Regression,0.13214774281805747,0.8685344827586207
Logistic Regression,0.13214774281805747,0.8692528735632183
Logistic Regression,0.1326949384404925,0.8692528735632183
Logistic Regression,0.1326949384404925,0.8699712643678161
Logistic Regression,0.13315093479252166,0.8699712643678161
Logistic Regression,0.13315093479252166,0.8706896551724138
Logistic Regression,0.133515731874145,0.8706896551724138
Logistic Regression,0.133515731874145,0.8714080459770115
Logistic Regression,0.13360693114455086,0.8714080459770115
Logistic Regression,0.13360693114455086,0.8728448275862069
Logistic Regression,0.13378932968536253,0.8728448275862069
Logistic Regression,0.13378932968536253,0.8742816091954023
Logistic Regression,0.1347013223894209,0.8742816091954023
Logistic Regression,0.1347013223894209,0.875
Logistic Regression,0.13579571363429094,0.875
Logistic Regression,0.13579571363429094,0.8757183908045977
Logistic Regression,0.13652530779753763,0.8757183908045977
Logistic Regression,0.13652530779753763,0.8764367816091954
Logistic Regression,0.13725490196078433,0.8764367816091954
Logistic Regression,0.13725490196078433,0.8771551724137931
Logistic Regression,0.137437300501596,0.8771551724137931
Logistic Regression,0.137437300501596,0.8785919540229885
Logistic Regression,0.13834929320565437,0.8785919540229885
Logistic Regression,0.13834929320565437,0.8800287356321839
Logistic Regression,0.1389876880984952,0.8800287356321839
Logistic Regression,0.1389876880984952,0.8807471264367817
Logistic Regression,0.13907888736890106,0.8807471264367817
Logistic Regression,0.13907888736890106,0.8814655172413793
Logistic Regression,0.13917008663930688,0.8814655172413793
Logistic Regression,0.13917008663930688,0.882183908045977
Logistic Regression,0.13962608299133608,0.882183908045977
Logistic Regression,0.13962608299133608,0.8829022988505747
Logistic Regression,0.1397172822617419,0.8829022988505747
Logistic Regression,0.1397172822617419,0.8836206896551724
Logistic Regression,0.13989968080255358,0.8836206896551724
Logistic Regression,0.13989968080255358,0.8843390804597702
Logistic Regression,0.1401732786137711,0.8843390804597702
Logistic Regression,0.1401732786137711,0.8850574712643678
Logistic Regression,0.14236206110351118,0.8850574712643678
Logistic Regression,0.14236206110351118,0.8857758620689655
Logistic Regression,0.14254445964432286,0.8857758620689655
Logistic Regression,0.14254445964432286,0.8872126436781609
Logistic Regression,0.14263565891472868,0.8872126436781609
Logistic Regression,0.14263565891472868,0.8879310344827587
Logistic Regression,0.14272685818513453,0.8879310344827587
Logistic Regression,0.14272685818513453,0.8886494252873564
Logistic Regression,0.14281805745554035,0.8886494252873564
Logistic Regression,0.14281805745554035,0.889367816091954
Logistic Regression,0.14300045599635203,0.889367816091954
Logistic Regression,0.14300045599635203,0.8900862068965517
Logistic Regression,0.1436388508891929,0.8900862068965517
Logistic Regression,0.1436388508891929,0.8915229885057471
Logistic Regression,0.14400364797081625,0.8915229885057471
Logistic Regression,0.14400364797081625,0.8922413793103449
Logistic Regression,0.1446420428636571,0.8922413793103449
Logistic Regression,0.1446420428636571,0.8929597701149425
Logistic Regression,0.14537163702690378,0.8929597701149425
Logistic Regression,0.14537163702690378,0.8951149425287356
Logistic Regression,0.1456452348381213,0.8951149425287356
Logistic Regression,0.1456452348381213,0.8958333333333334
Logistic Regression,0.14719562243502052,0.8958333333333334
Logistic Regression,0.14719562243502052,0.896551724137931
Logistic Regression,0.14728682170542637,0.896551724137931
Logistic Regression,0.14728682170542637,0.8972701149425287
Logistic Regression,0.1483812129502964,0.8972701149425287
Logistic Regression,0.1483812129502964,0.8987068965517241
Logistic Regression,0.14956680346557227,0.8987068965517241
Logistic Regression,0.14956680346557227,0.9001436781609196
Logistic Regression,0.15066119471044231,0.9001436781609196
Logistic Regression,0.15066119471044231,0.9022988505747126
Logistic Regression,0.150843593251254,0.9022988505747126
Logistic Regression,0.150843593251254,0.9030172413793104
Logistic Regression,0.15120839033287733,0.9030172413793104
Logistic Regression,0.15120839033287733,0.9044540229885057
Logistic Regression,0.15157318741450068,0.9044540229885057
Logistic Regression,0.15157318741450068,0.9051724137931034
Logistic Regression,0.15202918376652988,0.9051724137931034
Logistic Regression,0.15202918376652988,0.9066091954022989
Logistic Regression,0.1528499772001824,0.9066091954022989
Logistic Regression,0.1528499772001824,0.9073275862068966
Logistic Regression,0.1535795713634291,0.9073275862068966
Logistic Regression,0.1535795713634291,0.9080459770114943
Logistic Regression,0.15385316917464661,0.9080459770114943
Logistic Regression,0.15385316917464661,0.9087643678160919
Logistic Regression,0.15430916552667578,0.9087643678160919
Logistic Regression,0.15430916552667578,0.9094827586206896
Logistic Regression,0.15440036479708164,0.9094827586206896
Logistic Regression,0.15440036479708164,0.9102011494252874
Logistic Regression,0.1548563611491108,0.9102011494252874
Logistic Regression,0.1548563611491108,0.9109195402298851
Logistic Regression,0.15494756041951666,0.9109195402298851
Logistic Regression,0.15494756041951666,0.9123563218390804
Logistic Regression,0.15622435020519837,0.9123563218390804
Logistic Regression,0.15622435020519837,0.9130747126436781
Logistic Regression,0.15658914728682172,0.9130747126436781
Logistic Regression,0.15658914728682172,0.9137931034482759
Logistic Regression,0.15923392612859097,0.9137931034482759
Logistic Regression,0.15923392612859097,0.9145114942528736
Logistic Regression,0.15932512539899682,0.9145114942528736
Logistic Regression,0.15932512539899682,0.915948275862069
Logistic Regression,0.16096671226630188,0.915948275862069
Logistic Regression,0.16096671226630188,0.9166666666666666
Logistic Regression,0.16114911080711355,0.9166666666666666
Logistic Regression,0.16114911080711355,0.9181034482758621
Logistic Regression,0.16133150934792523,0.9181034482758621
Logistic Regression,0.16133150934792523,0.9188218390804598
Logistic Regression,0.16215230278157775,0.9188218390804598
Logistic Regression,0.16215230278157775,0.9195402298850575
Logistic Regression,0.16342909256725946,0.9195402298850575
Logistic Regression,0.16342909256725946,0.9202586206896551
Logistic Regression,0.16415868673050615,0.9202586206896551
Logistic Regression,0.16415868673050615,0.9209770114942529
Logistic Regression,0.16488828089375285,0.9209770114942529
Logistic Regression,0.16488828089375285,0.9216954022988506
Logistic Regression,0.16507067943456452,0.9216954022988506
Logistic Regression,0.16507067943456452,0.9224137931034483
Logistic Regression,0.16607387140902874,0.9224137931034483
Logistic Regression,0.16607387140902874,0.923132183908046
Logistic Regression,0.16616507067943456,0.923132183908046
Logistic Regression,0.16616507067943456,0.9238505747126436
Logistic Regression,0.1662562699498404,0.9238505747126436
Logistic Regression,0.1662562699498404,0.9245689655172413
Logistic Regression,0.16689466484268126,0.9245689655172413
Logistic Regression,0.16689466484268126,0.9252873563218391
Logistic Regression,0.16716826265389878,0.9252873563218391
Logistic Regression,0.16716826265389878,0.9274425287356322
Logistic Regression,0.16817145462836297,0.9274425287356322
Logistic Regression,0.16817145462836297,0.9281609195402298
Logistic Regression,0.16890104879160966,0.9281609195402298
Logistic Regression,0.16890104879160966,0.9288793103448276
Logistic Regression,0.17036023711810305,0.9288793103448276
Logistic Regression,0.17036023711810305,0.9295977011494253
Logistic Regression,0.17647058823529413,0.9295977011494253
Logistic Regression,0.17647058823529413,0.930316091954023
Logistic Regression,0.17674418604651163,0.930316091954023
Logistic Regression,0.17674418604651163,0.9310344827586207
Logistic Regression,0.17720018239854082,0.9310344827586207
Logistic Regression,0.17720018239854082,0.9317528735632183
Logistic Regression,0.17802097583219334,0.9317528735632183
Logistic Regression,0.17802097583219334,0.9324712643678161
Logistic Regression,0.1783857729138167,0.9324712643678161
Logistic Regression,0.1783857729138167,0.9331896551724138
Logistic Regression,0.17856817145462836,0.9331896551724138
Logistic Regression,0.17856817145462836,0.9339080459770115
Logistic Regression,0.17911536707706338,0.9339080459770115
Logistic Regression,0.17911536707706338,0.9346264367816092
Logistic Regression,0.18093935248518012,0.9346264367816092
Logistic Regression,0.18093935248518012,0.9353448275862069
Logistic Regression,0.18294573643410852,0.9353448275862069
Logistic Regression,0.18294573643410852,0.9360632183908046
Logistic Regression,0.18349293205654355,0.9360632183908046
Logistic Regression,0.18349293205654355,0.9367816091954023
Logistic Regression,0.1851345189238486,0.9367816091954023
Logistic Regression,0.1851345189238486,0.9375
Logistic Regression,0.1855905152758778,0.9375
Logistic Regression,0.1855905152758778,0.9382183908045977
Logistic Regression,0.1858641130870953,0.9382183908045977
Logistic Regression,0.1858641130870953,0.9389367816091954
Logistic Regression,0.18695850433196534,0.9389367816091954
Logistic Regression,0.18695850433196534,0.9396551724137931
Logistic Regression,0.18887368901048793,0.9396551724137931
Logistic Regression,0.18887368901048793,0.9403735632183908
Logistic Regression,0.19233926128590972,0.9403735632183908
Logistic Regression,0.19233926128590972,0.9410919540229885
Logistic Regression,0.19297765617875057,0.9410919540229885
Logistic Regression,0.19297765617875057,0.9418103448275862
Logistic Regression,0.1932512539899681,0.9418103448275862
Logistic Regression,0.1932512539899681,0.9425287356321839
Logistic Regression,0.1940720474236206,0.9425287356321839
Logistic Regression,0.1940720474236206,0.9432471264367817
Logistic Regression,0.19534883720930232,0.9432471264367817
Logistic Regression,0.19534883720930232,0.9439655172413793
Logistic Regression,0.19708162334701324,0.9439655172413793
Logistic Regression,0.19708162334701324,0.944683908045977
Logistic Regression,0.19881440948472412,0.944683908045977
Logistic Regression,0.19881440948472412,0.9454022988505747
Logistic Regression,0.199452804377565,0.9454022988505747
Logistic Regression,0.199452804377565,0.9461206896551724
Logistic Regression,0.19981760145918834,0.9461206896551724
Logistic Regression,0.19981760145918834,0.9468390804597702
Logistic Regression,0.20164158686730507,0.9468390804597702
Logistic Regression,0.20164158686730507,0.9475574712643678
Logistic Regression,0.20200638394892842,0.9475574712643678
Logistic Regression,0.20200638394892842,0.9482758620689655
Logistic Regression,0.20556315549475604,0.9482758620689655
Logistic Regression,0.20556315549475604,0.9489942528735632
Logistic Regression,0.20665754673962608,0.9489942528735632
Logistic Regression,0.20665754673962608,0.9497126436781609
Logistic Regression,0.20884632922936616,0.9497126436781609
Logistic Regression,0.20884632922936616,0.9504310344827587
Logistic Regression,0.20939352485180118,0.9504310344827587
Logistic Regression,0.20939352485180118,0.9511494252873564
Logistic Regression,0.21048791609667122,0.9511494252873564
Logistic Regression,0.21048791609667122,0.951867816091954
Logistic Regression,0.21222070223438214,0.951867816091954
Logistic Regression,0.21222070223438214,0.9525862068965517
Logistic Regression,0.21304149566803465,0.9525862068965517
Logistic Regression,0.21304149566803465,0.9533045977011494
Logistic Regression,0.21504787961696306,0.9533045977011494
Logistic Regression,0.21504787961696306,0.9540229885057471
Logistic Regression,0.21641586867305063,0.9540229885057471
Logistic Regression,0.21641586867305063,0.9547413793103449
Logistic Regression,0.21668946648426812,0.9547413793103449
Logistic Regression,0.21668946648426812,0.9554597701149425
Logistic Regression,0.21696306429548565,0.9554597701149425
Logistic Regression,0.21696306429548565,0.9561781609195402
Logistic Regression,0.21769265845873234,0.9561781609195402
Logistic Regression,0.21769265845873234,0.9568965517241379
Logistic Regression,0.21778385772913816,0.9568965517241379
Logistic Regression,0.21778385772913816,0.9576149425287356
Logistic Regression,0.2188782489740082,0.9576149425287356
Logistic Regression,0.2188782489740082,0.9583333333333334
Logistic Regression,0.22216142270861833,0.9583333333333334
Logistic Regression,0.22216142270861833,0.959051724137931
Logistic Regression,0.2227998176014592,0.959051724137931
Logistic Regression,0.2227998176014592,0.9597701149425287
Logistic Regression,0.22343821249430004,0.9597701149425287
Logistic Regression,0.22343821249430004,0.9604885057471264
Logistic Regression,0.2258093935248518,0.9604885057471264
Logistic Regression,0.2258093935248518,0.9612068965517241
Logistic Regression,0.22663018695850434,0.9612068965517241
Logistic Regression,0.22663018695850434,0.9619252873563219
Logistic Regression,0.22799817601459188,0.9619252873563219
Logistic Regression,0.22799817601459188,0.9626436781609196
Logistic Regression,0.22891016871865025,0.9626436781609196
Logistic Regression,0.22891016871865025,0.9633620689655172
Logistic Regression,0.23155494756041953,0.9633620689655172
Logistic Regression,0.23155494756041953,0.9640804597701149
Logistic Regression,0.23191974464204287,0.9640804597701149
Logistic Regression,0.23191974464204287,0.9647988505747126
Logistic Regression,0.23237574099407204,0.9647988505747126
Logistic Regression,0.23237574099407204,0.9655172413793104
Logistic Regression,0.23337893296853626,0.9655172413793104
Logistic Regression,0.23337893296853626,0.9662356321839081
Logistic Regression,0.23429092567259463,0.9662356321839081
Logistic Regression,0.23429092567259463,0.9669540229885057
Logistic Regression,0.235202918376653,0.9669540229885057
Logistic Regression,0.235202918376653,0.9676724137931034
Logistic Regression,0.23584131326949384,0.9676724137931034
Logistic Regression,0.23584131326949384,0.9683908045977011
Logistic Regression,0.2362061103511172,0.9683908045977011
Logistic Regression,0.2362061103511172,0.9691091954022989
Logistic Regression,0.2374829001367989,0.9691091954022989
Logistic Regression,0.2374829001367989,0.9698275862068966
Logistic Regression,0.23839489284085727,0.9698275862068966
Logistic Regression,0.23839489284085727,0.9705459770114943
Logistic Regression,0.24231646146830826,0.9705459770114943
Logistic Regression,0.24231646146830826,0.9712643678160919
Logistic Regression,0.24404924760601915,0.9712643678160919
Logistic Regression,0.24404924760601915,0.9719827586206896
Logistic Regression,0.24870041039671684,0.9719827586206896
Logistic Regression,0.24870041039671684,0.9727011494252874
Logistic Regression,0.2508891928864569,0.9727011494252874
Logistic Regression,0.2508891928864569,0.9734195402298851
Logistic Regression,0.2540811673506612,0.9734195402298851
Logistic Regression,0.2540811673506612,0.9741379310344828
Logistic Regression,0.25818513451892383,0.9741379310344828
Logistic Regression,0.25818513451892383,0.9755747126436781
Logistic Regression,0.25864113087095303,0.9755747126436781
Logistic Regression,0.25864113087095303,0.9762931034482759
Logistic Regression,0.2593707250341997,0.9762931034482759
Logistic Regression,0.2593707250341997,0.9770114942528736
Logistic Regression,0.26283629730962155,0.9770114942528736
Logistic Regression,0.26283629730962155,0.9777298850574713
Logistic Regression,0.2634746922024624,0.9777298850574713
Logistic Regression,0.2634746922024624,0.978448275862069
Logistic Regression,0.26365709074327404,0.978448275862069
Logistic Regression,0.26365709074327404,0.9791666666666666
Logistic Regression,0.27077063383492933,0.9791666666666666
Logistic Regression,0.27077063383492933,0.9798850574712644
Logistic Regression,0.2782489740082079,0.9798850574712644
Logistic Regression,0.2782489740082079,0.9806034482758621
Logistic Regression,0.27852257181942547,0.9806034482758621
Logistic Regression,0.27852257181942547,0.9813218390804598
Logistic Regression,0.27952576379388966,0.9813218390804598
Logistic Regression,0.27952576379388966,0.9820402298850575
Logistic Regression,0.2803465572275422,0.9820402298850575
Logistic Regression,0.2803465572275422,0.9827586206896551
Logistic Regression,0.28600091199270405,0.9827586206896551
Logistic Regression,0.28600091199270405,0.9834770114942529
Logistic Regression,0.3014135886912905,0.9834770114942529
Logistic Regression,0.3014135886912905,0.9841954022988506
Logistic Regression,0.3023255813953488,0.9841954022988506
Logistic Regression,0.3023255813953488,0.9849137931034483
Logistic Regression,0.3044231646146831,0.9849137931034483
Logistic Regression,0.3044231646146831,0.985632183908046
Logistic Regression,0.30907432740538077,0.985632183908046
Logistic Regression,0.30907432740538077,0.9863505747126436
Logistic Regression,0.31253989968080254,0.9863505747126436
Logistic Regression,0.31253989968080254,0.9870689655172413
Logistic Regression,0.3175558595531236,0.9870689655172413
Logistic Regression,0.3175558595531236,0.9877873563218391
Logistic Regression,0.32393980848153214,0.9877873563218391
Logistic Regression,0.32393980848153214,0.9885057471264368
Logistic Regression,0.3315093479252166,0.9885057471264368
Logistic Regression,0.3315093479252166,0.9892241379310345
Logistic Regression,0.34108527131782945,0.9892241379310345
Logistic Regression,0.34108527131782945,0.9899425287356322
Logistic Regression,0.34181486548107615,0.9899425287356322
Logistic Regression,0.34181486548107615,0.9906609195402298
Logistic Regression,0.35221158230734156,0.9906609195402298
Logistic Regression,0.35221158230734156,0.9913793103448276
Logistic Regression,0.35841313269493846,0.9913793103448276
Logistic Regression,0.35841313269493846,0.9920977011494253
Logistic Regression,0.3767441860465116,0.9920977011494253
Logistic Regression,0.3767441860465116,0.992816091954023
Logistic Regression,0.3844049247606019,0.992816091954023
Logistic Regression,0.3844049247606019,0.9935344827586207
Logistic Regression,0.4418604651162791,0.9935344827586207
Logistic Regression,0.4418604651162791,0.9942528735632183
Logistic Regression,0.4421340629274966,0.9942528735632183
Logistic Regression,0.4421340629274966,0.9949712643678161
Logistic Regression,0.47077063383492934,0.9949712643678161
Logistic Regression,0.47077063383492934,0.9956896551724138
Logistic Regression,0.47533059735522115,0.9956896551724138
Logistic Regression,0.47533059735522115,0.9964080459770115
Logistic Regression,0.4771545827633379,0.9964080459770115
Logistic Regression,0.4771545827633379,0.9971264367816092
Logistic Regression,0.7041495668034655,0.9971264367816092
Logistic Regression,0.7041495668034655,0.9978448275862069
Logistic Regression,0.8170542635658915,0.9978448275862069
Logistic Regression,0.8170542635658915,0.9985632183908046
Logistic Regression,0.8423164614683083,0.9985632183908046
Logistic Regression,0.8423164614683083,0.9992816091954023
Logistic Regression,0.9120839033287733,0.9992816091954023
Logistic Regression,0.9120839033287733,1.0
Logistic Regression,1.0,1.0
Naive Bayes,0.0,0.0
Naive Bayes,0.0426812585499316,0.34051724137931033
Naive Bayes,0.04286365709074327,0.34554597701149425
